/root/Desktop/data/IMG/center_2020_03_22_06_03_08_076.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_076.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_076.jpg,0,0,0,0.002611028
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_149.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_149.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_149.jpg,0,0,0,0.002378064
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_219.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_219.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_219.jpg,0,0,0,0.002213959
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_287.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_287.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_287.jpg,0,0,0,0.002487109
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_361.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_361.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_361.jpg,0,0,0,0.002261496
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_434.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_434.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_434.jpg,0,0,0,0.002269142
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_509.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_509.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_509.jpg,0,0,0,0.002092526
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_581.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_581.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_581.jpg,0,0,0,0.002490718
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_649.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_649.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_649.jpg,0,0,0,0.002375792
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_717.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_717.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_717.jpg,0,0,0,0.002821832
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_783.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_783.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_783.jpg,0,0,0,0.001783673
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_851.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_851.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_851.jpg,0,0,0,0.002377072
/root/Desktop/data/IMG/center_2020_03_22_06_03_08_926.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_08_926.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_08_926.jpg,0,0,0,0.00289723
/root/Desktop/data/IMG/center_2020_03_22_06_03_09_000.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_09_000.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_09_000.jpg,0,0,0,0.002029737
/root/Desktop/data/IMG/center_2020_03_22_06_03_09_085.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_09_085.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_09_085.jpg,0,0,0,0.00202409
/root/Desktop/data/IMG/center_2020_03_22_06_03_09_154.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_09_154.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_09_154.jpg,0,0,0,0.002494789
/root/Desktop/data/IMG/center_2020_03_22_06_03_09_229.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_09_229.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_09_229.jpg,0,0,0,0.00234603
/root/Desktop/data/IMG/center_2020_03_22_06_03_09_301.jpg,/root/Desktop/data/IMG/left_2020_03_22_06_03_09_301.jpg,/root/Desktop/data/IMG/right_2020_03_22_06_03_09_301.jpg,0,0,0,0.002027967
